0,12308,62,,1208,345.821198
0,12308,55,,11531,345.821198
1,12308,62,,1208,111.827103
1,12308,55,,11531,111.827103
2,12308,62,,1208,155.752579
2,12308,55,,11531,155.752579
3,847,260,,103,5.202208
3,847,65,,499,5.202208
4,473,45,,162,3.024896
4,473,51,,81,3.024896
5,74,34,,36,0.482304
5,74,44,,49,0.482304
6,640,48,,318,8.156512
6,640,47,,107,8.156512
7,362,46,,44,2.387936
7,362,41,,245,2.387936
8,300,53,,189,1.876992
8,300,50,,272,1.876992
9,71,27,,60,0.476160
9,71,34,,42,0.476160
10,1410,51,,573,9.223168
10,1410,55,,787,9.223168
11,243,33,,119,1.490944
11,243,43,,236,1.490944
12,583,56,,189,3.617792
12,583,57,,513,3.617792
13,189,35,,119,1.133568
13,189,43,,112,1.133568
14,111,33,,76,0.708608
14,111,37,,91,0.708608
15,97,38,,81,0.661792
15,97,29,,33,0.661792
16,656,43,,264,8.476864
16,656,44,,281,8.476864
17,605,39,,427,6.137856
17,605,43,,277,6.137856
18,1331,47,,1284,13.391872
18,1331,53,,718,13.391872
19,940,61,,125,10.209280
19,940,56,,678,10.209280
20,5400,66,,4008,65.977341
20,5400,50,,2398,65.977341
21,68,27,,68,0.927744
21,68,30,,60,0.927744
22,1019,59,,952,12.670976
22,1019,56,,834,12.670976
23,945,56,,339,15.568896
23,945,49,,391,15.568896
24,597,50,,49,9.931776
24,597,55,,497,9.931776
25,81,35,,79,1.107968
25,81,38,,44,1.107968
26,260,48,,221,4.147200
26,260,34,,244,4.147200
27,446,46,,425,10.896384
27,446,60,,123,10.896384
28,512,43,,166,9.032704
28,512,55,,335,9.032704
29,569,48,,235,10.056704
29,569,44,,470,10.056704
30,334,39,,253,5.841920
30,334,44,,194,5.841920
31,78,38,,60,1.174528
31,78,30,,68,1.174528
32,79,35,,39,1.178624
32,79,36,,64,1.178624
33,404,49,,335,7.565312
33,404,43,,369,7.565312
34,80,31,,51,1.290240
34,80,32,,73,1.290240
35,1488,51,,1308,28.662785
35,1488,47,,209,28.662785
36,356,45,,324,7.242752
36,356,47,,51,7.242752
37,569,57,,82,11.036672
37,569,45,,224,11.036672
38,136,33,,135,2.662400
38,136,34,,56,2.662400
39,303,42,,294,5.365760
39,303,40,,302,5.365760
40,73,45,,45,1.339392
40,73,41,,51,1.339392
41,101,44,,44,1.872896
41,101,34,,70,1.872896
42,327,38,,63,6.248448
42,327,37,,61,6.248448
43,328,44,,286,7.018496
43,328,56,,148,7.018496
44,273,41,,262,5.642240
44,273,39,,168,5.642240
45,215,41,,108,6.309888
45,215,41,,149,6.309888
46,221,45,,155,7.497728
46,221,38,,123,7.497728
47,528,48,,227,11.324416
47,528,52,,348,11.324416
48,665,50,,311,19.721216
48,665,41,,112,19.721216
49,291,58,,147,6.490112
49,291,42,,218,6.490112
50,379,45,,148,8.207360
50,379,58,,285,8.207360
51,233,37,,63,5.345280
51,233,36,,38,5.345280
52,387,48,,207,9.046016
52,387,44,,32,9.046016
