0,22949,68,19493,19458,122.861200
1,847,260,103,55,4.269000
2,473,51,81,32,2.642700
3,74,44,49,6,0.429400
4,640,48,318,267,3.339300
5,362,46,44,9,1.990400
6,300,53,189,151,1.644600
7,71,34,42,8,0.413000
8,1410,55,787,754,8.410100
9,243,43,236,193,1.442300
10,583,57,513,471,3.331100
11,189,43,112,76,1.061700
12,111,37,91,44,0.598700
13,97,38,81,33,0.517400
14,656,44,281,242,3.616200
15,605,43,277,229,3.257300
16,1331,53,718,676,7.894700
17,940,61,125,70,4.970500
18,5400,66,4008,3970,34.309600
19,68,30,60,20,0.493500
20,1019,59,952,903,5.830600
21,945,56,339,288,5.200100
22,597,55,497,465,3.528300
23,81,38,44,7,0.502300
24,260,48,221,171,1.434800
25,446,60,123,78,2.342400
26,512,55,335,291,2.554900
27,569,48,235,195,3.663500
28,334,44,194,146,2.069800
29,78,38,60,32,0.510900
30,79,36,64,30,0.435400
31,404,49,335,287,2.181400
32,80,32,73,27,0.487900
33,1488,51,1308,1265,8.433600
34,356,47,51,15,2.119500
35,569,57,82,31,2.946200
36,136,34,56,10,0.773900
37,303,42,294,257,1.716700
38,73,45,45,10,0.415400
39,101,44,44,8,0.543500
40,327,38,63,17,2.002300
41,328,56,148,112,1.773200
42,273,41,262,213,1.316000
43,215,41,108,70,1.121600
44,221,45,155,118,1.353900
45,528,52,348,296,2.795800
46,665,50,311,253,3.487700
47,291,58,147,122,1.711100
48,379,58,285,240,2.276600
49,233,37,63,29,1.301800
50,387,48,207,177,1.806700
