0,847,260,55,103,4.027800
1,473,51,32,81,2.481900
2,74,44,6,49,0.550300
3,640,48,267,318,3.292300
4,362,46,9,44,2.002400
5,300,53,151,189,1.558000
6,71,34,8,42,0.419300
7,1410,55,754,787,7.648400
8,243,43,193,236,1.453600
9,583,57,471,513,3.283400
10,189,43,76,112,1.229300
11,111,37,44,91,0.644100
12,97,38,33,81,0.580500
13,656,44,242,281,3.225600
14,605,43,229,277,3.069000
15,1331,53,676,718,7.495700
16,940,61,70,125,4.808900
17,5400,66,3970,4008,34.636800
18,68,30,20,60,0.414800
19,1019,59,903,952,5.539300
20,945,56,288,339,4.813900
21,597,55,465,497,3.119600
22,81,38,7,44,0.586000
23,260,48,171,221,1.429700
24,446,60,78,123,2.399100
25,512,55,291,335,2.743100
26,569,48,195,235,2.965700
27,334,44,146,194,1.939500
28,78,38,32,60,0.519400
29,79,36,30,64,0.446500
30,404,49,287,335,2.292600
31,80,32,27,73,0.554600
32,1488,51,1265,1308,8.100400
33,356,47,15,51,2.371300
34,569,57,31,82,2.950100
35,136,34,10,56,0.764800
36,303,42,257,294,1.835800
37,73,45,10,45,0.436400
38,101,44,8,44,0.556000
39,327,38,17,63,2.043100
40,328,56,112,148,1.932100
41,273,41,213,262,1.467900
42,215,41,70,108,1.181200
43,221,45,118,155,1.297500
44,528,52,296,348,2.739100
45,665,50,253,311,3.692000
46,291,58,122,147,1.524600
47,379,58,240,285,2.034500
48,233,37,29,63,1.255100
49,387,48,177,207,2.014200
